month,metric,path,value
2024-07,entry_visits,/french-verb-sentir.html,51
2024-08,entry_visits,/french-verb-sentir.html,62
2024-09,entry_visits,/french-verb-sentir.html,63
2024-10,entry_visits,/french-verb-sentir.html,43
2024-11,entry_visits,/french-verb-sentir.html,45
2024-12,entry_visits,/french-verb-sentir.html,32
2025-01,entry_visits,/french-verb-sentir.html,46
2025-02,entry_visits,/french-verb-sentir.html,68
2025-03,entry_visits,/french-verb-sentir.html,68
2025-04,entry_visits,/french-verb-sentir.html,94
2025-05,entry_visits,/french-verb-sentir.html,81
2025-06,entry_visits,/french-verb-sentir.html,70
2025-07,entry_visits,/french-verb-sentir.html,53
2025-08,entry_visits,/french-verb-sentir.html,71
2025-09,entry_visits,/french-verb-sentir.html,75
2025-12,entry_visits,/french-verb-sentir.html,66
2026-01,entry_visits,/french-verb-sentir.html,88
2026-02,entry_visits,/french-verb-sentir.html,122
2026-03,entry_visits,/french-verb-sentir.html,78
2026-04,entry_visits,/french-verb-sentir.html,79
2026-05,entry_visits,/french-verb-sentir.html,75
2026-06,entry_visits,/french-verb-sentir.html,90
2026-08,entry_visits,/french-verb-sentir.html,46
2026-09,entry_visits,/french-verb-sentir.html,33
2020-09,entry_visits,/1Nov-daily-italian-lesson.html,291
2020-10,entry_visits,/1Nov-daily-italian-lesson.html,376
2020-11,entry_visits,/1Nov-daily-italian-lesson.html,207
2020-12,entry_visits,/1Nov-daily-italian-lesson.html,152
2021-01,entry_visits,/1Nov-daily-italian-lesson.html,170
2021-02,entry_visits,/1Nov-daily-italian-lesson.html,225
2021-03,entry_visits,/1Nov-daily-italian-lesson.html,206
2021-04,entry_visits,/1Nov-daily-italian-lesson.html,156
2021-05,entry_visits,/1Nov-daily-italian-lesson.html,94
2021-06,entry_visits,/1Nov-daily-italian-lesson.html,68
2021-07,entry_visits,/1Nov-daily-italian-lesson.html,63
2021-08,entry_visits,/1Nov-daily-italian-lesson.html,78
2021-09,entry_visits,/1Nov-daily-italian-lesson.html,74
2021-10,entry_visits,/1Nov-daily-italian-lesson.html,76
2021-11,entry_visits,/1Nov-daily-italian-lesson.html,55
2021-12,entry_visits,/1Nov-daily-italian-lesson.html,40
2022-01,entry_visits,/1Nov-daily-italian-lesson.html,48
2022-02,entry_visits,/1Nov-daily-italian-lesson.html,50
2022-03,entry_visits,/1Nov-daily-italian-lesson.html,48
2022-04,entry_visits,/1Nov-daily-italian-lesson.html,26
2022-05,entry_visits,/1Nov-daily-italian-lesson.html,46
2022-06,entry_visits,/1Nov-daily-italian-lesson.html,31
2022-07,entry_visits,/1Nov-daily-italian-lesson.html,32
2022-08,entry_visits,/1Nov-daily-italian-lesson.html,24
2022-09,entry_visits,/1Nov-daily-italian-lesson.html,25
2022-10,entry_visits,/1Nov-daily-italian-lesson.html,30
2022-11,entry_visits,/1Nov-daily-italian-lesson.html,29
2022-12,entry_visits,/1Nov-daily-italian-lesson.html,35
2023-01,entry_visits,/1Nov-daily-italian-lesson.html,41
2023-02,entry_visits,/1Nov-daily-italian-lesson.html,39
2023-03,entry_visits,/1Nov-daily-italian-lesson.html,40
2023-04,entry_visits,/1Nov-daily-italian-lesson.html,50
2023-05,entry_visits,/1Nov-daily-italian-lesson.html,51
2023-06,entry_visits,/1Nov-daily-italian-lesson.html,41
2023-07,entry_visits,/1Nov-daily-italian-lesson.html,42
2023-08,entry_visits,/1Nov-daily-italian-lesson.html,35
2023-09,entry_visits,/1Nov-daily-italian-lesson.html,49
2023-10,entry_visits,/1Nov-daily-italian-lesson.html,34
2023-11,entry_visits,/1Nov-daily-italian-lesson.html,44
2023-12,entry_visits,/1Nov-daily-italian-lesson.html,55
2024-01,entry_visits,/1Nov-daily-italian-lesson.html,36
2024-02,entry_visits,/1Nov-daily-italian-lesson.html,50
2024-03,entry_visits,/1Nov-daily-italian-lesson.html,50
2024-04,entry_visits,/1Nov-daily-italian-lesson.html,49
2024-05,entry_visits,/1Nov-daily-italian-lesson.html,47
2024-06,entry_visits,/1Nov-daily-italian-lesson.html,59
2024-07,entry_visits,/1Nov-daily-italian-lesson.html,30
2024-08,entry_visits,/1Nov-daily-italian-lesson.html,41
2024-09,entry_visits,/1Nov-daily-italian-lesson.html,46
2024-10,entry_visits,/1Nov-daily-italian-lesson.html,59
2024-11,entry_visits,/1Nov-daily-italian-lesson.html,86
2024-12,entry_visits,/1Nov-daily-italian-lesson.html,54
2025-01,entry_visits,/1Nov-daily-italian-lesson.html,85
2025-02,entry_visits,/1Nov-daily-italian-lesson.html,70
2025-03,entry_visits,/1Nov-daily-italian-lesson.html,74
2025-04,entry_visits,/1Nov-daily-italian-lesson.html,73
2025-05,entry_visits,/1Nov-daily-italian-lesson.html,88
2025-06,entry_visits,/1Nov-daily-italian-lesson.html,56
2025-07,entry_visits,/1Nov-daily-italian-lesson.html,59
2025-08,entry_visits,/1Nov-daily-italian-lesson.html,58
2025-09,entry_visits,/1Nov-daily-italian-lesson.html,80
2025-10,entry_visits,/1Nov-daily-italian-lesson.html,80
2025-11,entry_visits,/1Nov-daily-italian-lesson.html,72
2025-12,entry_visits,/1Nov-daily-italian-lesson.html,91
2026-01,entry_visits,/1Nov-daily-italian-lesson.html,118
2026-02,entry_visits,/1Nov-daily-italian-lesson.html,219
2026-03,entry_visits,/1Nov-daily-italian-lesson.html,345
2026-04,entry_visits,/1Nov-daily-italian-lesson.html,241
2026-05,entry_visits,/1Nov-daily-italian-lesson.html,362
2026-06,entry_visits,/1Nov-daily-italian-lesson.html,178
2026-07,entry_visits,/1Nov-daily-italian-lesson.html,158
2026-08,entry_visits,/1Nov-daily-italian-lesson.html,69
2026-09,entry_visits,/1Nov-daily-italian-lesson.html,26
2020-09,entry_visits,/ten-most-important-spanish-verbs.html,275
2020-10,entry_visits,/ten-most-important-spanish-verbs.html,321
2020-11,entry_visits,/ten-most-important-spanish-verbs.html,364
2020-12,entry_visits,/ten-most-important-spanish-verbs.html,313
2021-01,entry_visits,/ten-most-important-spanish-verbs.html,372
2021-02,entry_visits,/ten-most-important-spanish-verbs.html,249
2021-03,entry_visits,/ten-most-important-spanish-verbs.html,258
2021-04,entry_visits,/ten-most-important-spanish-verbs.html,152
2021-05,entry_visits,/ten-most-important-spanish-verbs.html,130
2021-06,entry_visits,/ten-most-important-spanish-verbs.html,141
2021-07,entry_visits,/ten-most-important-spanish-verbs.html,155
2021-08,entry_visits,/ten-most-important-spanish-verbs.html,158
2021-09,entry_visits,/ten-most-important-spanish-verbs.html,154
2021-10,entry_visits,/ten-most-important-spanish-verbs.html,165
2021-11,entry_visits,/ten-most-important-spanish-verbs.html,122
2021-12,entry_visits,/ten-most-important-spanish-verbs.html,121
2022-01,entry_visits,/ten-most-important-spanish-verbs.html,113
2022-02,entry_visits,/ten-most-important-spanish-verbs.html,94
2022-03,entry_visits,/ten-most-important-spanish-verbs.html,119
2022-04,entry_visits,/ten-most-important-spanish-verbs.html,108
2022-05,entry_visits,/ten-most-important-spanish-verbs.html,102
2022-06,entry_visits,/ten-most-important-spanish-verbs.html,74
2022-07,entry_visits,/ten-most-important-spanish-verbs.html,76
2022-08,entry_visits,/ten-most-important-spanish-verbs.html,92
2022-09,entry_visits,/ten-most-important-spanish-verbs.html,91
2022-10,entry_visits,/ten-most-important-spanish-verbs.html,116
2022-11,entry_visits,/ten-most-important-spanish-verbs.html,80
2022-12,entry_visits,/ten-most-important-spanish-verbs.html,101
2023-01,entry_visits,/ten-most-important-spanish-verbs.html,112
2023-02,entry_visits,/ten-most-important-spanish-verbs.html,119
2023-03,entry_visits,/ten-most-important-spanish-verbs.html,135
2023-04,entry_visits,/ten-most-important-spanish-verbs.html,119
2023-05,entry_visits,/ten-most-important-spanish-verbs.html,136
2023-06,entry_visits,/ten-most-important-spanish-verbs.html,102
2023-07,entry_visits,/ten-most-important-spanish-verbs.html,106
2023-08,entry_visits,/ten-most-important-spanish-verbs.html,93
2023-09,entry_visits,/ten-most-important-spanish-verbs.html,105
2023-10,entry_visits,/ten-most-important-spanish-verbs.html,104
2023-11,entry_visits,/ten-most-important-spanish-verbs.html,127
2023-12,entry_visits,/ten-most-important-spanish-verbs.html,112
2024-01,entry_visits,/ten-most-important-spanish-verbs.html,134
2024-02,entry_visits,/ten-most-important-spanish-verbs.html,125
2024-03,entry_visits,/ten-most-important-spanish-verbs.html,96
2024-04,entry_visits,/ten-most-important-spanish-verbs.html,131
2024-05,entry_visits,/ten-most-important-spanish-verbs.html,133
2024-06,entry_visits,/ten-most-important-spanish-verbs.html,118
2024-07,entry_visits,/ten-most-important-spanish-verbs.html,193
2024-08,entry_visits,/ten-most-important-spanish-verbs.html,197
2024-09,entry_visits,/ten-most-important-spanish-verbs.html,224
2024-10,entry_visits,/ten-most-important-spanish-verbs.html,182
2024-11,entry_visits,/ten-most-important-spanish-verbs.html,61
2024-12,entry_visits,/ten-most-important-spanish-verbs.html,90
2025-01,entry_visits,/ten-most-important-spanish-verbs.html,96
2025-02,entry_visits,/ten-most-important-spanish-verbs.html,78
2025-03,entry_visits,/ten-most-important-spanish-verbs.html,82
2025-04,entry_visits,/ten-most-important-spanish-verbs.html,86
2025-05,entry_visits,/ten-most-important-spanish-verbs.html,70
2025-06,entry_visits,/ten-most-important-spanish-verbs.html,74
2025-07,entry_visits,/ten-most-important-spanish-verbs.html,82
2025-08,entry_visits,/ten-most-important-spanish-verbs.html,133
2025-09,entry_visits,/ten-most-important-spanish-verbs.html,132
2025-10,entry_visits,/ten-most-important-spanish-verbs.html,119
2025-11,entry_visits,/ten-most-important-spanish-verbs.html,104
2025-12,entry_visits,/ten-most-important-spanish-verbs.html,191
2026-01,entry_visits,/ten-most-important-spanish-verbs.html,189
2026-02,entry_visits,/ten-most-important-spanish-verbs.html,162
2026-03,entry_visits,/ten-most-important-spanish-verbs.html,190
2026-04,entry_visits,/ten-most-important-spanish-verbs.html,154
2026-05,entry_visits,/ten-most-important-spanish-verbs.html,135
2026-06,entry_visits,/ten-most-important-spanish-verbs.html,110
2026-07,entry_visits,/ten-most-important-spanish-verbs.html,149
2026-08,entry_visits,/ten-most-important-spanish-verbs.html,97
2026-09,entry_visits,/ten-most-important-spanish-verbs.html,59
2020-09,entry_visits,/spanish-verb-regar.html,166
2020-10,entry_visits,/spanish-verb-regar.html,184
2020-11,entry_visits,/spanish-verb-regar.html,204
2020-12,entry_visits,/spanish-verb-regar.html,127
2021-01,entry_visits,/spanish-verb-regar.html,146
2021-02,entry_visits,/spanish-verb-regar.html,139
2021-03,entry_visits,/spanish-verb-regar.html,134
2021-04,entry_visits,/spanish-verb-regar.html,148
2021-05,entry_visits,/spanish-verb-regar.html,75
2021-06,entry_visits,/spanish-verb-regar.html,63
2021-07,entry_visits,/spanish-verb-regar.html,64
2021-08,entry_visits,/spanish-verb-regar.html,56
2021-09,entry_visits,/spanish-verb-regar.html,114
2021-10,entry_visits,/spanish-verb-regar.html,123
2021-11,entry_visits,/spanish-verb-regar.html,144
2021-12,entry_visits,/spanish-verb-regar.html,58
2022-01,entry_visits,/spanish-verb-regar.html,70
2022-02,entry_visits,/spanish-verb-regar.html,84
2022-03,entry_visits,/spanish-verb-regar.html,49
2022-04,entry_visits,/spanish-verb-regar.html,50
2022-05,entry_visits,/spanish-verb-regar.html,34
2022-06,entry_visits,/spanish-verb-regar.html,30
2022-07,entry_visits,/spanish-verb-regar.html,30
2022-08,entry_visits,/spanish-verb-regar.html,34
2022-09,entry_visits,/spanish-verb-regar.html,32
2022-10,entry_visits,/spanish-verb-regar.html,45
2022-11,entry_visits,/spanish-verb-regar.html,52
2022-12,entry_visits,/spanish-verb-regar.html,37
2023-01,entry_visits,/spanish-verb-regar.html,32
2023-02,entry_visits,/spanish-verb-regar.html,48
2023-03,entry_visits,/spanish-verb-regar.html,33
2023-04,entry_visits,/spanish-verb-regar.html,25
2023-05,entry_visits,/spanish-verb-regar.html,27
2023-06,entry_visits,/spanish-verb-regar.html,26
2023-07,entry_visits,/spanish-verb-regar.html,24
2023-08,entry_visits,/spanish-verb-regar.html,31
2023-09,entry_visits,/spanish-verb-regar.html,38
2023-10,entry_visits,/spanish-verb-regar.html,70
2023-11,entry_visits,/spanish-verb-regar.html,54
2023-12,entry_visits,/spanish-verb-regar.html,39
2024-01,entry_visits,/spanish-verb-regar.html,35
2024-02,entry_visits,/spanish-verb-regar.html,35
2024-03,entry_visits,/spanish-verb-regar.html,42
2024-04,entry_visits,/spanish-verb-regar.html,31
2024-05,entry_visits,/spanish-verb-regar.html,38
2024-06,entry_visits,/spanish-verb-regar.html,30
2024-07,entry_visits,/spanish-verb-regar.html,33
2024-08,entry_visits,/spanish-verb-regar.html,44
2024-09,entry_visits,/spanish-verb-regar.html,63
2024-10,entry_visits,/spanish-verb-regar.html,44
2024-11,entry_visits,/spanish-verb-regar.html,39
2024-12,entry_visits,/spanish-verb-regar.html,33
2025-01,entry_visits,/spanish-verb-regar.html,58
2025-02,entry_visits,/spanish-verb-regar.html,108
2025-03,entry_visits,/spanish-verb-regar.html,132
2025-04,entry_visits,/spanish-verb-regar.html,67
2025-05,entry_visits,/spanish-verb-regar.html,56
2025-06,entry_visits,/spanish-verb-regar.html,85
2025-07,entry_visits,/spanish-verb-regar.html,92
2025-08,entry_visits,/spanish-verb-regar.html,78
2025-09,entry_visits,/spanish-verb-regar.html,126
2025-10,entry_visits,/spanish-verb-regar.html,52
2026-01,entry_visits,/spanish-verb-regar.html,112
2026-02,entry_visits,/spanish-verb-regar.html,155
2026-03,entry_visits,/spanish-verb-regar.html,188
2026-04,entry_visits,/spanish-verb-regar.html,165
2026-05,entry_visits,/spanish-verb-regar.html,102
2026-06,entry_visits,/spanish-verb-regar.html,94
2026-07,entry_visits,/spanish-verb-regar.html,337
2026-08,entry_visits,/spanish-verb-regar.html,66
2026-09,entry_visits,/spanish-verb-regar.html,119
2020-09,entry_visits,/spanish-verb-sugerir.html,329
2020-10,entry_visits,/spanish-verb-sugerir.html,276
2020-11,entry_visits,/spanish-verb-sugerir.html,211
2020-12,entry_visits,/spanish-verb-sugerir.html,143
2021-01,entry_visits,/spanish-verb-sugerir.html,126
2021-02,entry_visits,/spanish-verb-sugerir.html,192
2021-03,entry_visits,/spanish-verb-sugerir.html,226
2021-04,entry_visits,/spanish-verb-sugerir.html,147
2021-05,entry_visits,/spanish-verb-sugerir.html,92
2021-06,entry_visits,/spanish-verb-sugerir.html,56
2021-07,entry_visits,/spanish-verb-sugerir.html,37
2021-08,entry_visits,/spanish-verb-sugerir.html,52
2021-09,entry_visits,/spanish-verb-sugerir.html,109
2021-10,entry_visits,/spanish-verb-sugerir.html,131
2021-11,entry_visits,/spanish-verb-sugerir.html,134
2021-12,entry_visits,/spanish-verb-sugerir.html,71
2022-01,entry_visits,/spanish-verb-sugerir.html,71
2022-02,entry_visits,/spanish-verb-sugerir.html,93
2022-03,entry_visits,/spanish-verb-sugerir.html,81
2022-04,entry_visits,/spanish-verb-sugerir.html,68
2022-05,entry_visits,/spanish-verb-sugerir.html,78
2022-06,entry_visits,/spanish-verb-sugerir.html,40
2022-07,entry_visits,/spanish-verb-sugerir.html,29
2022-08,entry_visits,/spanish-verb-sugerir.html,46
2022-09,entry_visits,/spanish-verb-sugerir.html,95
2022-10,entry_visits,/spanish-verb-sugerir.html,84
2022-11,entry_visits,/spanish-verb-sugerir.html,85
2022-12,entry_visits,/spanish-verb-sugerir.html,53
2023-01,entry_visits,/spanish-verb-sugerir.html,69
2023-02,entry_visits,/spanish-verb-sugerir.html,93
2023-03,entry_visits,/spanish-verb-sugerir.html,85
2023-04,entry_visits,/spanish-verb-sugerir.html,93
2023-05,entry_visits,/spanish-verb-sugerir.html,77
2023-06,entry_visits,/spanish-verb-sugerir.html,51
2023-07,entry_visits,/spanish-verb-sugerir.html,32
2023-08,entry_visits,/spanish-verb-sugerir.html,47
2023-09,entry_visits,/spanish-verb-sugerir.html,66
2023-10,entry_visits,/spanish-verb-sugerir.html,66
2023-11,entry_visits,/spanish-verb-sugerir.html,75
2023-12,entry_visits,/spanish-verb-sugerir.html,52
2024-01,entry_visits,/spanish-verb-sugerir.html,58
2024-02,entry_visits,/spanish-verb-sugerir.html,73
2024-03,entry_visits,/spanish-verb-sugerir.html,66
2024-04,entry_visits,/spanish-verb-sugerir.html,65
2024-05,entry_visits,/spanish-verb-sugerir.html,59
2024-06,entry_visits,/spanish-verb-sugerir.html,36
2024-07,entry_visits,/spanish-verb-sugerir.html,37
2024-08,entry_visits,/spanish-verb-sugerir.html,42
2024-09,entry_visits,/spanish-verb-sugerir.html,70
2024-10,entry_visits,/spanish-verb-sugerir.html,63
2024-11,entry_visits,/spanish-verb-sugerir.html,71
2024-12,entry_visits,/spanish-verb-sugerir.html,46
2025-01,entry_visits,/spanish-verb-sugerir.html,61
2025-02,entry_visits,/spanish-verb-sugerir.html,103
2025-03,entry_visits,/spanish-verb-sugerir.html,105
2025-04,entry_visits,/spanish-verb-sugerir.html,80
2025-05,entry_visits,/spanish-verb-sugerir.html,97
2025-06,entry_visits,/spanish-verb-sugerir.html,56
2025-07,entry_visits,/spanish-verb-sugerir.html,84
2025-08,entry_visits,/spanish-verb-sugerir.html,93
2025-09,entry_visits,/spanish-verb-sugerir.html,83
2025-10,entry_visits,/spanish-verb-sugerir.html,66
2025-12,entry_visits,/spanish-verb-sugerir.html,70
2026-01,entry_visits,/spanish-verb-sugerir.html,95
2026-02,entry_visits,/spanish-verb-sugerir.html,95
2026-03,entry_visits,/spanish-verb-sugerir.html,102
2026-04,entry_visits,/spanish-verb-sugerir.html,103
2026-05,entry_visits,/spanish-verb-sugerir.html,96
2026-08,entry_visits,/spanish-verb-sugerir.html,55
2026-09,entry_visits,/spanish-verb-sugerir.html,35
2020-09,entry_visits,/memory-masters.html,124
2020-10,entry_visits,/memory-masters.html,154
2020-11,entry_visits,/memory-masters.html,169
2020-12,entry_visits,/memory-masters.html,155
